Time,Value
5026,0.101000988
5027,0.449286232
5028,1.740267486
5029,0.702565844
5030,-0.733272159
5031,-1.866305775
5032,-2.577994466
5033,-3.160009804
5034,-3.130965697
5035,-5.046514967
5036,-5.806225102
5037,-4.731758743
5038,-4.14393297
5039,-2.268799726
5040,-1.454857067
5041,-1.603932987
5042,-1.957453897
5043,-0.650911635
5044,-0.050129317
5045,0.402387561
5046,2.5893128
5047,2.372531417
5048,4.168623671
5049,3.050371425
5050,1.876913697
5051,-0.033534977
5052,-0.434346721
5053,-0.130040613
5054,1.521530246
5055,-0.203966429
5056,-0.751085876
5057,0.925804153
5058,1.908834951
5059,1.539043648
5060,0.83454758
5061,0.495157302
5062,-1.00629351
5063,-0.789368535
5064,1.044773599
5065,-0.09878925
5066,1.360092431
5067,1.867482412
5068,-1.085638137
5069,-1.809291396
5070,-2.105106194
5071,-0.010958198
5072,-0.783293915
5073,-1.540773709
5074,-1.346737999
5075,-2.876722229
5076,-1.966139025
5077,-0.52058479
5078,-0.844926396
5079,0.679375126
5080,0.565157815
5081,-2.122208782
5082,-3.567500265
5083,-2.411921763
5084,-2.376456234
5085,-2.282246455
5086,-1.926287838
5087,-2.411728321
5088,-2.94506046
5089,-2.428659486
5090,-3.741062583
5091,-1.162973831
5092,-0.365480277
5093,0.280650242
5094,0.74316058
5095,2.027460168
5096,2.495049828
5097,1.928577386
5098,0.99650184
5099,1.215838122
5100,2.135454901
5101,2.021229492
5102,2.256168684
5103,4.07936258
5104,4.453166443
5105,1.195308237
5106,0.367518535
5107,-0.861760965
5108,-0.664626817
5109,-1.73747647
5110,-2.464652218
5111,-3.163573454
5112,-3.78854009
5113,-3.288036703
5114,-2.743091244
5115,-3.569679355
5116,-2.332974598
5117,-1.60423302
5118,-1.317062693
5119,-1.282595991
5120,-1.59457719
5121,-0.856776669
5122,-0.065845855
5123,0.411818873
5124,0.807221456
5125,2.030933388
5126,0.898270004
5127,1.72165907
5128,1.325572555
5129,1.218953332
5130,2.164702886
5131,0.542901964
5132,-1.102243021
5133,-3.700426715
5134,-2.376557544
5135,-3.284551436
5136,-3.47907493
5137,-2.089045173
5138,-1.438321774
5139,0.604706941
5140,2.008274456
5141,1.572516899
5142,1.539135755
5143,1.838921455
5144,1.764750975
5145,3.022863872
5146,4.664115723
5147,5.392624362
5148,5.687483516
5149,5.755921104
5150,4.730199851
5151,4.135166858
5152,3.788419203
5153,2.283481801
5154,3.427230536
5155,3.806405161
5156,3.172618795
5157,1.369518995
5158,2.054336272
5159,1.368282727
5160,1.092223042
5161,0.203473575
5162,0.404774123
5163,0.532208634
5164,2.032245746
5165,3.485041054
5166,3.533236557
5167,4.600846049
5168,2.795606662
5169,2.015676805
5170,2.294358034
5171,2.111931625
5172,0.923856121
5173,-1.42931474
5174,-1.046313242
5175,-0.25300106
5176,-1.390134442
5177,-3.329180862
5178,-1.849188668
5179,-3.288590258
5180,-2.665072867
5181,-3.259159574
5182,-1.690480727
5183,-1.770731412
5184,-2.208604972
5185,-1.550812712
5186,-1.618107854
5187,-2.484064638
5188,-2.313566914
5189,-3.159711611
5190,-1.927506311
5191,-0.750911537
5192,-0.083344376
5193,-0.966021396
5194,-0.174055161
5195,-0.29286
5196,-0.470797962
5197,0.97706464
5198,3.030073444
5199,3.711808895
5200,1.489489057
5201,2.30080294
5202,1.823324216
5203,0.789420246
5204,0.818560538
5205,0.95024893
5206,2.237036584
5207,2.055585182
5208,1.374845466
5209,0.898063563
5210,1.66267308
5211,2.081830924
5212,2.291387594
5213,2.286435098
5214,1.660084873
5215,2.832984585
5216,3.114941732
5217,5.716145191
5218,4.207519932
5219,5.333510263
5220,4.664479467
5221,4.265102955
5222,5.080808506
5223,3.216380687
5224,3.453083762
5225,3.191404735
5226,1.931296754
5227,0.26448003
5228,0.56205844
5229,-0.077303257
5230,-0.009035544
5231,-2.061362918
5232,-2.521199534
5233,-1.490381209
5234,-0.156141077
5235,0.548515459
5236,-0.478128587
5237,-0.855338624
5238,-1.022499296
5239,-1.120075185
5240,-1.421740936
5241,-1.015460386
5242,-0.226014885
5243,-0.383865615
5244,0.238921121
5245,0.486576027
5246,1.013839625
5247,1.626932822
5248,1.975756612
5249,1.268263911
5250,1.353603687
5251,2.490143293
5252,2.940794192
5253,2.713918369
5254,1.404854948
5255,1.912122985
5256,2.011041842
5257,1.830149612
5258,3.291238428
5259,4.264822602
5260,4.209995517
5261,2.542382371
5262,0.917331332
5263,0.108259562
5264,0.281006212
5265,0.610009729
5266,1.096589704
5267,0.849091777
5268,1.261896766
5269,1.86021261
5270,0.760133182
5271,0.160476677
5272,-1.939220394
5273,-2.820168462
5274,-0.81385123
5275,-1.543076507
5276,-1.777300568
5277,0.119203476
5278,-2.06937028
5279,-2.31340399
5280,-0.968125258
5281,-0.876529578
5282,-0.117911986
5283,0.802445051
5284,-0.733737329
5285,-1.284351053
5286,0.047968385
5287,-0.370180812
5288,-0.804021556
5289,-1.754629976
5290,0.692991402
5291,0.65825564
5292,1.779529608
5293,1.785070405
5294,2.707036874
5295,3.488422012
5296,4.029608966
5297,4.147348933
5298,2.544761913
5299,2.481029019
5300,2.368622451
5301,4.464249617
5302,2.283930919
5303,2.856782797
5304,1.670389933
5305,3.512896599
5306,1.342309183
5307,0.896027926
5308,0.820230716
5309,1.233030207
5310,0.772825546
5311,-0.464918545
5312,-0.635682284
5313,-0.652104045
5314,-2.108341737
5315,-0.61722206
5316,-0.625950753
5317,0.000264441
5318,0.360401583
5319,-0.101899901
5320,-0.554388676
5321,-1.691294056
5322,-0.793558268
5323,-0.930768287
5324,-2.180396925
5325,-1.501754069
5326,-1.760844752
5327,-1.673056018
5328,-2.175209656
5329,-1.036983756
5330,-1.41276616
5331,-2.136191602
5332,-1.120772085
5333,-0.361343156
5334,1.049033747
5335,-1.666233146
5336,-0.81345836
5337,-0.799370663
5338,0.100398044
5339,-0.19040346
5340,-0.503081527
5341,-0.829211385
5342,-1.558453249
5343,-2.048675877
5344,-1.701630677
5345,-1.030783583
5346,-0.899306167
5347,-2.381475455
5348,-2.105594622
5349,-2.467433041
5350,-2.605342416
5351,-2.401771416
5352,-2.86444504
5353,0.426605696
5354,2.062733498
5355,1.596465346
5356,3.309594308
5357,2.258363579
5358,0.725052776
5359,-0.10071559
5360,-1.115851753
5361,-0.351400911
5362,-1.074778133
5363,-1.149143762
5364,-0.862084327
5365,-1.564636268
5366,-3.596249636
5367,-1.951375547
5368,-2.787718413
5369,-4.808832519
5370,-5.055505002
5371,-4.555359236
5372,-4.026336351
5373,-4.956475321
5374,-3.155085169
5375,-1.871516465
5376,-2.589345581
5377,-3.02420114
5378,-3.700728053
5379,-4.182567395
5380,-3.609317726
5381,-2.878633838
5382,-0.377278595
5383,0.16117292
5384,-0.120949568
5385,1.176699177
5386,-0.769303571
5387,-2.142655392
5388,-0.753208811
5389,-0.079621462
5390,-0.832710928
5391,-2.065059424
5392,-1.301989032
5393,-0.175819971
5394,1.821629699
5395,2.656875538
5396,3.228753622
5397,4.30997441
5398,3.912011474
5399,3.21716489
5400,1.863269982
5401,0.15205119
5402,-0.889509214
5403,0.001125995
5404,0.611446101
5405,0.726199521
5406,0.25318758
5407,0.216614703
5408,2.00839046
5409,2.992353203
5410,3.447342566
5411,3.444322104
5412,2.311377042
5413,1.375489151
5414,0.699809413
5415,0.887400614
5416,0.213326335
5417,1.675836969
5418,0.60375142
5419,1.257042138
5420,0.654486975
5421,-2.070963691
5422,-2.312218287
5423,-1.978967955
5424,-2.710393914
5425,-2.234349335
5426,-2.16121001
5427,-1.112724856
5428,-0.351898809
5429,-0.470793607
5430,0.428460186
5431,-0.217603993
5432,0.438299996
5433,0.144302266
5434,1.463828839
5435,1.3990003
5436,-1.134545596
5437,-1.765748327
5438,0.555218754
5439,0.170116858
5440,-0.392341906
5441,-1.66481063
5442,-1.481144776
5443,-3.006205625
5444,-3.806656818
5445,-2.899620647
5446,-2.757962367
5447,-3.619829262
5448,-3.600364991
5449,-3.895811916
5450,-2.346124533
5451,-0.765915007
5452,-1.112936605
5453,-0.994463866
5454,0.089816398
5455,-0.65981136
5456,-0.432690958
5457,-0.271766502
5458,0.258427429
5459,0.466444895
5460,-0.145238635
5461,0.901981416
5462,-0.078283199
5463,0.848181334
5464,1.797773326
5465,1.544473121
5466,0.704474553
5467,1.608280382
5468,1.02828143
5469,0.549892322
5470,1.987515415
5471,2.842599083
5472,2.183277643
5473,2.365896805
5474,1.91408415
5475,0.935935186
5476,1.53958504
5477,-1.015577076
5478,-1.701543279
5479,-2.001237203
5480,-1.981456771
5481,-1.909022807
5482,1.625010219
5483,1.838055342
5484,3.836820304
5485,3.292969752
5486,2.334394223
5487,1.191850531
5488,-1.376844196
5489,-1.247158921
5490,-1.750700465
5491,-2.26148215
5492,-3.095031119
5493,-2.813861568
5494,-1.151459089
5495,-1.991934844
5496,-2.025661772
5497,-1.568009102
5498,0.141392789
5499,0.146905226
5500,0.122826254
5501,0.417042659
5502,0.877849665
5503,1.637013264
5504,0.983471146
5505,0.188573479
5506,0.339407808
5507,2.600691639
5508,3.122641071
5509,3.462464194
5510,3.027543967
5511,3.730011
5512,2.304892816
5513,2.003361457
5514,1.967481456
5515,3.144356538
5516,4.257019272
5517,4.491263853
5518,4.260178048
5519,3.960251561
5520,2.20140704
5521,0.327807293
5522,0.805996652
5523,0.893336303
5524,1.71671279
5525,2.481440896
5526,1.590117421
5527,1.38114015
5528,2.209805122
5529,-0.08970803
5530,0.778697082
5531,0.720819319
5532,-0.135100728
5533,-0.21283051
5534,0.714393317
5535,2.253516377
5536,1.830114001
5537,4.192523871
5538,4.155102019
5539,5.468336987
5540,4.343373982
5541,5.933370138
5542,6.043636403
5543,4.316671395
5544,4.939190401
5545,5.62101269
5546,3.869858006
5547,5.607347733
5548,7.410383216
5549,7.103035071
5550,4.839737244
5551,3.859222899
5552,3.882082486
5553,3.338607526
5554,2.421826443
5555,2.836357961
5556,2.242864082
5557,1.278670632
5558,2.479855862
5559,1.117243167
5560,0.163320038
5561,2.338626993
5562,0.805709383
5563,2.0415374
5564,0.247936512
5565,3.477982612
5566,3.169059644
5567,2.799562722
5568,2.94090049
5569,2.735394884
5570,0.996611949
5571,0.70894005
5572,1.367745921
5573,2.645687399
5574,0.788530445
5575,-0.447697026
5576,-1.356399529
5577,0.086444797
5578,-0.376267175
5579,-1.040968069
5580,-1.335903809
5581,0.164645639
5582,1.488428275
5583,1.056972251
5584,2.633333614
5585,3.373162856
5586,4.101278794
5587,5.064021903
5588,5.400546873
5589,4.072670465
5590,2.621900651
5591,3.659182956
5592,2.060080007
5593,3.266511199
5594,3.624590572
5595,3.52049282
5596,2.97078188
5597,1.507532801
5598,0.944612674
5599,0.584409061
5600,1.887345899
5601,2.946575987
5602,3.99417114
5603,4.635560376
5604,3.858702584
5605,4.282126425
5606,4.687932375
5607,3.620048444
5608,3.205404005
5609,3.614852079
5610,3.739057196
5611,4.195153027
5612,2.412755604
5613,1.99696089
5614,0.036382274
5615,-2.786500786
5616,-1.951484087
5617,-0.576969641
5618,-1.711911744
5619,-2.137054035
5620,-2.412167118
5621,-1.233650565
5622,-2.972488655
5623,-2.185021005
5624,-2.970259456
5625,-2.539299608
5626,-1.291308855
5627,-2.148049118
5628,-2.088200234
5629,-1.335155309
5630,-1.794289273
5631,-1.755129245
5632,-2.05980094
5633,-0.84518765
5634,-0.618157216
5635,-0.534386858
5636,-2.664834783
5637,-3.580184343
5638,-3.259360532
5639,-3.363793862
5640,-2.322988272
5641,-1.223234954
5642,-1.741352444
5643,-2.411749754
5644,-2.324418912
5645,-3.730876906
5646,-2.443243852
5647,-3.628772185
5648,-2.198338585
5649,-1.189389426
5650,-0.233298162
5651,0.960754107
5652,1.22186431
5653,-0.833928077
5654,-0.076938225
5655,-1.342929932
5656,-2.820984634
5657,-3.433969927
5658,-2.434153134
5659,-1.62559416
5660,-2.256426469
5661,-3.531063952
5662,-3.236975797
5663,-3.081288469
5664,-4.115513213
5665,-2.793710041
5666,-2.434916755
5667,-2.009157083
5668,-2.033052
5669,-1.279444066
5670,-0.772510032
5671,-0.869317242
5672,-0.557455401
5673,0.211708177
5674,-0.66188964
5675,-1.901430308
5676,-1.482230121
5677,-1.908314534
5678,-1.435201962
5679,-2.653553026
5680,-1.329602338
5681,-1.818993928
5682,-1.623253334
5683,-2.742053159
5684,-1.541763188
5685,-0.788799973
5686,-1.841893494
5687,-2.254435349
5688,-1.292005814
5689,-1.804434808
5690,-3.685348471
5691,-2.191906014
5692,-1.332806127
5693,-0.679640822
5694,1.163251256
5695,3.252821041
5696,4.350224187
5697,5.84760297
5698,5.117969947
5699,4.513007429
5700,4.739833089
5701,3.826729
5702,4.882802103
5703,4.46153347
5704,3.590367569
5705,3.074167367
5706,3.598092658
5707,2.527488986
5708,2.461460221
5709,2.632744574
5710,2.301711061
5711,1.146953652
5712,0.874866851
5713,1.065877456
5714,1.107753623
5715,1.151815454
5716,0.219421215
5717,-1.212517603
5718,-1.707885288
5719,-1.583491539
5720,-0.408520346
5721,-0.719496492
5722,-1.85119586
5723,-2.51442862
5724,-2.690058353
5725,-1.670244584
5726,-2.21726672
5727,-1.495235568
5728,-1.491275769
5729,-1.396430208
5730,-0.965413129
5731,-0.347519369
5732,-0.135229193
5733,-0.611108026
5734,-0.753004085
5735,-0.97770616
5736,-1.511424314
5737,0.575671556
5738,1.51715703
5739,2.861026445
5740,2.647882401
5741,2.994234688
5742,2.78219652
5743,2.291097666
5744,1.977778463
5745,0.268644032
5746,-0.350127955
5747,-0.127817524
5748,-0.357802728
5749,-0.196729878
5750,0.787340733
5751,0.75430964
5752,0.992055812
5753,0.036439772
5754,-0.750963259
5755,-1.282973077
5756,-1.797771901
5757,-0.483400277
5758,-0.439117857
5759,0.430276313
5760,1.062339791
5761,1.691408251
5762,1.755114058
5763,0.750005097
5764,0.716995892
5765,0.912135206
5766,-0.026078629
5767,0.812046126
5768,-1.075212317
5769,-1.131837925
5770,-2.312364426
5771,-0.491009266
5772,0.165707085
5773,-1.681261549
5774,-2.176723698
5775,-1.171708662
5776,0.121681242
5777,-0.587412557
5778,0.790002486
5779,2.910276794
5780,3.535773114
5781,3.387081169
5782,2.708424339
5783,1.902847799
5784,2.416259844
5785,1.671321534
5786,3.124305075
5787,2.503765262
5788,2.985049174
5789,3.053697721
5790,1.758442733
5791,1.375204458
5792,0.451294711
5793,0.145749818
5794,0.368800935
5795,-1.399477834
5796,-0.608782571
5797,-2.592013791
5798,-3.474175046
5799,-2.748326737
5800,-2.220313531
5801,-3.631362072
5802,-2.636297356
5803,-1.611796507
5804,-2.65050798
5805,-1.952700269
5806,-2.15814392
5807,-2.109195347
5808,-3.035415836
5809,-3.05889912
5810,-3.565767051
5811,-4.752491527
5812,-3.328702913
5813,-1.655567893
5814,-2.86229012
5815,-1.783605712
5816,-1.942865663
5817,-1.746925317
5818,-1.878207808
5819,-1.784985041
5820,-1.194275719
5821,-1.047289801
5822,-2.497598933
5823,-1.858068222
5824,-2.668771618
5825,-2.846725593
5826,-3.114310406
5827,-3.337289589
5828,-1.886689412
5829,-0.948173769
5830,0.226587267
5831,-0.3049695
5832,1.441565158
5833,1.881380821
5834,2.784338285
5835,2.153281431
5836,2.449988689
5837,1.430092574
5838,2.796438721
5839,4.044582589
5840,4.432976598
5841,2.327211224
5842,3.041551929
5843,2.38676344
5844,2.61892649
5845,2.289671208
5846,0.654609634
5847,0.061179817
5848,-1.631823457
5849,-0.182503862
5850,-0.835359116
5851,-0.32765027
5852,-0.758659903
5853,0.825025115
5854,0.149890157
5855,-0.975900671
5856,-1.560575523
5857,-2.36523967
5858,-1.802706619
5859,-3.121064891
5860,-3.42537458
5861,-3.785232961
5862,-1.907318798
5863,-1.636780477
5864,-2.528315888
5865,-0.796494845
5866,-1.496788881
5867,-0.366405613
5868,-0.713002052
5869,-3.182706776
5870,-1.350472515
5871,-0.684910609
5872,-0.622952908
5873,-1.957311231
5874,-0.880082205
5875,-0.71594223
5876,-0.101726453
5877,-1.669568975
5878,-1.526561751
5879,-1.161309983
5880,-2.102750598
5881,-2.422597507
5882,-1.870207067
5883,-0.129185791
5884,-1.721604405
5885,-2.422287027
5886,-1.649078702
5887,-1.288387728
5888,-1.039551594
5889,0.009813207
5890,0.778137783
5891,-0.063514424
5892,0.924008562
5893,1.43659131
5894,0.426912876
5895,-0.171302487
5896,-0.821293609
5897,1.291808535
5898,-0.063724483
5899,-1.346557886
5900,-2.254735218
5901,-0.284950747
5902,-0.01060956
5903,2.052414019
5904,0.029822841
5905,-0.180768734
5906,0.227504049
5907,-1.01272669
5908,0.930388108
5909,1.288619564
5910,0.795107268
5911,-2.17308043
5912,-1.804443064
5913,-1.253077941
5914,-1.180181922
5915,-1.329189
5916,-1.250893374
5917,-0.789763263
5918,-0.946963788
5919,-0.137842489
5920,1.128755531
5921,-0.037377105
5922,1.90118756
5923,1.180595296
5924,0.783557249
5925,0.544739186
5926,0.996146296
5927,-0.29777573
5928,0.264738665
5929,1.811686008
5930,1.637563044
5931,0.018978889
5932,1.106991627
5933,1.391823556
5934,0.598235771
5935,0.995755737
5936,-0.915945385
5937,-0.150619009
5938,0.254626872
5939,1.051770336
5940,0.923080608
5941,0.036844951
5942,-0.107412137
5943,1.658546144
5944,0.444608585
5945,1.37494497
5946,2.774074825
5947,2.045876397
5948,2.628676452
5949,2.165536588
5950,2.512521429
5951,2.286995878
5952,2.589890529
5953,2.479333701
5954,2.65783762
5955,3.731196837
5956,3.775988328
5957,4.466569025
5958,2.625058755
5959,4.21819914
5960,4.56658231
5961,5.873933858
5962,5.617766488
5963,6.421387375
5964,4.974648304
5965,5.682941041
5966,5.905445465
5967,5.256672338
5968,4.653584337
5969,3.438697529
5970,3.375846772
5971,3.620799194
5972,2.840598812
5973,1.266620075
5974,0.645063508
5975,-0.194023007
5976,1.041754111
5977,1.542009087
5978,-1.30022096
5979,-0.415357193
5980,-0.755335959
5981,1.021079389
5982,1.352813949
5983,1.283554749
5984,0.969566003
5985,0.086523352
5986,-0.776277118
5987,0.258898784
5988,-1.373981324
5989,-1.185859569
5990,-0.915542878
5991,-1.868393696
5992,-1.954483149
5993,-0.78662334
5994,1.279123392
5995,-0.377176016
5996,-1.007314989
5997,-1.192386154
5998,-0.810379643
5999,-2.496837581
6000,-5.043242139
6001,-3.88413488
6002,-3.134792395
6003,-5.330009921
6004,-5.340090873
6005,-3.879513431
6006,-2.129972632
6007,-2.458510352
6008,-3.084702638
6009,-1.514421416
6010,-1.273789238
6011,-0.144692064
6012,-0.015835963
6013,1.644839589
6014,0.161400193
6015,-1.111464208
6016,0.351802936
6017,-0.430883205
6018,-1.589955674
6019,-2.289909453
6020,-3.087166289
6021,-3.572824872
6022,-3.968439993
6023,-3.335518007
6024,-2.523098232
6025,-3.466080231
6026,-3.314984649
6027,-2.973105893
6028,-2.529358329
6029,-2.486004008
6030,-3.051429631
6031,-3.864713994
6032,-4.729469456
6033,-3.168990551
6034,-3.835102816
6035,-3.600431669
6036,-3.981051139
6037,-3.301597103
6038,-2.336786784
6039,-1.728749192
6040,-0.851556744
6041,-1.224342797
6042,1.124532274
6043,2.428893797
6044,0.536060584
6045,0.579553993
6046,0.733491599
6047,-0.323400175
6048,-0.571681767
6049,-1.729810942
6050,-0.259671374
6051,1.184052743
6052,2.539282017
6053,1.035674828
6054,1.286723756
6055,0.912553084
6056,0.030626121
6057,1.380576109
6058,2.452796483
6059,1.533094049
6060,1.162032543
6061,1.591193845
6062,1.412778006
6063,1.8601808
6064,2.196890535
6065,2.740627186
6066,1.146817744
6067,-0.042746
6068,-0.134056113
6069,0.230284211
6070,-1.063669936
6071,-2.220513279
6072,-1.221420959
6073,0.373159014
6074,-0.791448538
6075,-1.456906669
6076,0.822350553
6077,-0.113808695
6078,-0.665214134
6079,-0.661108652
6080,-1.554017913
6081,-1.368058016
6082,-0.384530242
6083,1.077963225
6084,0.769099219
6085,-0.017608156
6086,-0.812140293
6087,-0.995848167
6088,-0.403772473
6089,0.786937548
6090,0.503614188
6091,-1.506006023
6092,0.79014853
6093,-0.713667147
6094,-1.145030046
6095,-2.74064405
6096,-2.408340345
6097,-1.326261359
6098,-2.110622729
6099,-2.203548737
6100,-0.798101897
6101,-0.810181129
6102,-2.02604797
6103,-2.701573168
6104,-2.615481379
6105,-4.59949951
6106,-2.849486682
6107,-2.715552038
6108,-1.698035604
6109,-1.620246095
6110,-3.546315932
6111,-3.142085148
6112,-3.849992661
6113,-2.983260146
6114,-4.532481597
6115,-5.258504213
6116,-3.652891542
6117,-4.193898982
6118,-4.011123537
6119,-5.045584987
6120,-4.237859112
6121,-2.728533105
6122,-2.710606864
6123,-1.713347143
6124,-1.195507107
6125,-3.525844593
6126,-1.728144775
6127,-2.923771641
6128,-2.063177865
6129,-3.353846752
6130,-2.32960284
6131,-1.245561274
6132,-2.148205973
6133,-0.565719906
6134,1.669162275
6135,0.644769736
6136,-0.295448767
6137,0.057242935
6138,0.873903607
6139,0.247659265
6140,1.047874773
6141,-1.326887833
6142,-1.272267218
6143,-1.077198631
6144,0.19685411
6145,0.040090355
6146,1.026930524
6147,2.452368432
6148,0.816553898
6149,0.926016258
6150,0.989171625
6151,1.050328747
6152,1.582948483
6153,4.017666281
6154,4.378179793
6155,4.59018515
6156,4.857767017
6157,4.936884826
6158,5.484109319
6159,3.632264164
6160,4.76231956
6161,5.091548386
6162,5.133800411
6163,3.838245212
6164,3.914318608
6165,3.757045998
6166,2.139857183
6167,1.237151985
6168,-1.070870276
6169,-1.567706898
6170,-0.480907051
6171,-0.608637385
6172,0.707332906
6173,-0.463302226
6174,-1.889576118
6175,-0.607707101
6176,-0.177461216
6177,-0.0391845
6178,-0.102948542
6179,-0.497680689
6180,-1.296393955
6181,-1.231491604
6182,-1.249667456
6183,-2.213131017
6184,-0.91204125
6185,0.021841899
6186,2.687314746
6187,1.810137424
6188,1.716068955
6189,2.420807236
6190,0.277117036
6191,0.931472857
6192,1.955576836
6193,0.245175344
6194,-0.075241886
6195,-0.158739032
6196,-0.204926303
6197,0.72009028
6198,0.824453319
6199,0.471545891
6200,-0.128550268
6201,-0.105682161
6202,0.766384414
6203,1.442602823
6204,0.060905215
6205,0.802266412
6206,2.134223187
6207,3.025474638
6208,2.028951892
6209,3.051966425
6210,2.622856879
6211,3.865499676
6212,3.363721816
6213,2.919745914
6214,2.024309535
6215,1.595969886
6216,3.267975545
6217,3.673677758
6218,2.098687295
6219,2.541376365
6220,2.782557458
6221,2.74198672
6222,2.644880516
6223,2.871763864
6224,3.60676425
6225,4.067866007
6226,4.157934196
6227,3.301877087
6228,4.429412804
6229,5.439175901
6230,4.621835034
6231,4.745235409
6232,4.021596306
6233,3.336603054
6234,1.371818405
6235,1.141090268
6236,1.865163902
6237,1.457975384
6238,1.380426804
6239,2.252431436
6240,1.791541602
6241,3.583242944
6242,2.744209314
6243,1.398612648
6244,1.269578865
6245,1.941883357
6246,0.349776584
6247,1.965556618
6248,2.263015486
6249,3.969074687
6250,3.02218155
6251,3.018273176
6252,2.509701656
6253,2.999909369
6254,4.380803143
6255,4.019199914
6256,4.55169671
6257,2.989715949
6258,1.441626954
6259,2.702832158
6260,4.24566307
6261,5.131562223
6262,5.150025361
6263,3.755822741
6264,4.04254275
6265,3.572159549
6266,3.570720455
6267,2.063345212
6268,0.706552308
6269,1.64202887
6270,1.339662597
6271,1.511827745
6272,1.963973953
6273,0.668935099
6274,0.925215587
6275,0.342324519
6276,0.139198949
6277,-1.582400599
6278,-2.152375036
6279,-0.65375679
6280,0.352404161
6281,-0.180934866
6282,0.218728464
6283,-0.201210754
6284,0.78375798
6285,0.97248012
6286,0.311681545
6287,-0.463602347
6288,-0.135089992
6289,0.130343652
6290,-0.238678037
6291,-0.166716911
6292,0.8055758
6293,1.851785537
6294,2.439026958
6295,2.523734392
6296,3.222907482
6297,3.041781268
6298,4.435311388
6299,4.438811638
6300,6.716055192
6301,6.504835529
6302,5.9058775
6303,5.090687135
6304,4.857408239
6305,3.895623292
6306,2.439305366
6307,1.354287032
6308,1.793016909
6309,0.76492048
6310,2.456630864
6311,2.781030758
6312,4.463986654
6313,3.23964012
6314,2.575732207
6315,0.721107333
6316,0.989232715
6317,2.085893827
6318,3.156361383
6319,1.781432788
6320,0.830139664
6321,2.182702
6322,2.346405841
6323,1.629448623
6324,2.746282994
6325,1.490097508
6326,2.659607582
6327,2.683084566
6328,3.007562147
6329,1.6669861
6330,1.642213989
6331,1.434050885
6332,3.029827141
6333,2.089004926
6334,3.615509116
6335,3.386234203
6336,4.420837472
6337,4.068400037
6338,2.72118793
6339,1.967475228
6340,1.970722535
6341,0.519186747
6342,0.20427821
6343,0.172685689
6344,2.810706986
6345,3.311081413
6346,2.451350423
6347,2.213328818
6348,2.607538608
6349,3.499392626
6350,2.317106977
6351,0.979983199
6352,2.17712845
6353,2.447807468
6354,1.55965458
6355,0.906156908
6356,0.482431937
6357,1.716321889
6358,1.272046555
6359,1.211420425
6360,2.939901139
6361,4.318424536
6362,1.377443663
6363,2.665684439
6364,2.626416322
6365,2.974549453
6366,1.680931002
6367,2.682917734
6368,1.65982577
6369,1.945355638
6370,1.374504118
6371,0.487650987
6372,0.916414481
6373,1.830168902
6374,1.935464783
6375,2.332799305
6376,1.225830618
6377,1.370794719
6378,2.491695825
6379,1.418933623
6380,3.066629761
6381,1.984519549
6382,1.784503425
6383,1.005590693
6384,1.536498386
6385,0.210944315
6386,-0.434007874
6387,1.607364543
6388,2.780404209
6389,1.560723752
6390,2.710274833
6391,2.724837544
6392,3.310746576
6393,3.16811265
6394,4.402105364
6395,3.363692622
6396,4.166658798
6397,4.664938638
6398,3.175079813
6399,3.489881856
6400,4.13521895
6401,6.067621899
6402,7.041725349
6403,6.02664848
6404,5.260092846
6405,3.923488367
6406,2.276059423
6407,0.79899387
6408,-0.012982823
6409,-1.805818481
6410,-2.81851142
6411,-3.425004805
6412,-2.983026727
6413,-2.009407554
6414,-1.538346386
6415,-2.205185386
6416,-2.469072208
6417,-3.754534862
6418,-3.724931229
6419,-3.282533363
6420,-1.781088017
6421,-2.689969875
6422,-2.409535674
6423,-3.719861158
6424,-1.90101644
6425,-2.228366255
6426,-1.769732615
6427,-2.537266029
6428,-2.218497842
6429,-1.612851843
6430,-0.404333638
6431,1.009359884
6432,1.014993958
6433,1.251232432
6434,2.645444175
6435,1.845336568
6436,1.56408604
6437,0.847253684
6438,0.011294
6439,0.322778029
6440,1.078119748
6441,1.513302527
6442,1.447105107
6443,0.49676596
6444,0.935235286
6445,-0.266219484
6446,-0.664266025
6447,-0.160093984
6448,0.241651355
6449,0.052112637
6450,-1.307914071
6451,-0.2690438
6452,-0.878442765
6453,-0.327513294
6454,-0.208355798
6455,0.745755113
6456,0.709947968
6457,0.595727892
6458,0.904020162
6459,0.572120648
6460,-0.359027741
6461,1.257501703
6462,-0.240407741
6463,-0.161573039
6464,0.568563693
6465,0.721588754
6466,-0.450373955
6467,-1.621252242
6468,-2.870009842
6469,-2.409739387
6470,-2.461968537
6471,-3.192525255
6472,-2.079749051
6473,-1.720921259
6474,-1.382192987
6475,0.281776772
6476,0.763062305
6477,0.352406014
6478,0.053024723
6479,-0.238951214
6480,-0.620454717
6481,0.96743305
6482,1.665506831
6483,2.066170147
6484,1.920057028
6485,2.243467765
6486,2.044841728
6487,0.174496354
6488,0.52150992
6489,1.778670013
6490,2.325509155
6491,1.926319676
6492,1.277091627
6493,0.35290233
6494,0.28767365
6495,0.944160454
6496,2.490003797
6497,2.686346725
6498,2.965976022
6499,2.520934136
6500,3.298231237
6501,3.395504441
6502,3.035365595
6503,3.326913847
6504,3.510054234
6505,2.977178822
6506,1.476926565
6507,0.814023221
